EAR,MAR,BLINK_RATE,HEAD_TILT,Fatigue
0.2591719724193925,0.38875795862908874,29,0,0
0.2889745339061342,0.4334618008592013,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.26745625196530454,0.4011843779479568,29,0,0
0.30566428796034806,0.4584964319405221,29,0,0
0.2865602699628263,0.4298404049442395,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.2688139327222271,0.40322089908334063,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.29904458356083746,0.44856687534125617,29,0,0
0.2978630515460766,0.4467945773191149,29,0,0
0.29904458356083746,0.44856687534125617,29,0,0
0.2581479780065997,0.3872219670098996,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.2581479780065997,0.3872219670098996,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.27800551477633817,0.41700827216450725,29,0,0
0.2794167464636017,0.41912511969540256,29,0,0
0.23923566684866998,0.358853500273005,30,0,0
0.23923566684866998,0.358853500273005,31,0,0
0.23923566684866998,0.358853500273005,32,0,0
0.28052510760370775,0.4207876614055616,32,0,0
0.2591719724193925,0.38875795862908874,32,0,0
0.2591719724193925,0.38875795862908874,32,0,0
0.28052510760370775,0.4207876614055616,32,0,0
0.2622387811268167,0.393358171690225,32,0,0
0.24253562503633294,0.3638034375544994,33,0,0
0.2688139327222271,0.40322089908334063,33,0,0
0.2684377460965796,0.4026566191448694,33,0,0
0.28052510760370775,0.4207876614055616,33,0,0
0.2865602699628263,0.4298404049442395,33,0,0
0.28791795071974885,0.43187692607962325,33,0,0
0.2889745339061342,0.4334618008592013,33,0,0
0.28880560864850036,0.43320841297275053,33,0,0
0.2889745339061342,0.4334618008592013,33,0,0
0.29904458356083746,0.44856687534125617,33,0,0
0.3002857730550625,0.4504286595825937,33,0,0
0.32596012026013244,0.48894018039019865,33,0,0
0.28880560864850036,0.43320841297275053,33,0,0
0.2876118708177639,0.43141780622664583,33,0,0
0.30566428796034806,0.4584964319405221,33,0,0
